revere,reverenciar,
reverse,reverter,
review,revisar,revisão
revile,insultar,injuriar
revise,revisar,revisão
revisit,revisitar,
revitalise,revitalizar,
revitalize,revitalizar,
revive,reviver,
revoke,revogar,
revolutionize,revolucionar,
reward,recompensar,recompensa
rewire,religar,
rework,retrabalhar,retrabalho
rewrite,reescrever,
rib,,costela
rid,livrar,
riddle,interrogar,enigma
ride,passear,passeio
ridicule,ridicularizar,ridículo
rifle,,rifle
rig,equipar,equipamento
rile,irritar,
ring,anelar,anel
rinse,enxaguar,
rip,rasgar,Descanse em paz
ripen,amadurecer,
rise,subir,
risk,arriscar,risco
rivet,rebitar,rebite
roar,rugir,rugido
roast,assar,assado
rob,roubar,
robe,vestir,robe
rock,balancar,rocha
roil,turvar,
roll,rolar,rolo
romanticize,romantizar,
roof,,telhado
rot,apodrecer,podridão
rotate,rodar,
rough,rusticar,áspero
round,voltar,volta
rouse,despertar,
rout,derrotar,derrota
route,rotear,rota
row,alinhar,linha
rub,esfregar,
rubber,emborrachar,borracha
rubberstamp,carimbar,rubberstamp
ruffle,irritar,
ruin,arruinar,ruína
rule,mandar,regra
run,executar,
rupture,romper,ruptura
rush,arremeter,arremetida
rustle,sussurar,sussurro
sabotage,sabotar,
sabre,,sabre
sack,demitir,saco
sacrifice,sacrificar,sacrifício
sadden,entristecer,
saddle,selar,sela
safeguard,salvaguardar,
sag,ceder,
sail,velejar,vela
salt,salgar,sal
salute,saudar,saudação
salvage,salvar,salvamento
salve,salvar,salve
sample,amostrar,amostra
sanctify,santificar,
sanction,sancionar,sanção
sand,polir,areia
sandbag,,saco de areia
sandblast,,tufão de areia
sanitize,higienizar,
sap,,seiva
sate,saciar,
satirize,satirizar,
satisfy,satisfazer,
saturate,saturar,
saute,refogar,refogue
savage,,selvagem
save,salvar,
savor,saborear,
say,dizer,
scald,escaldar,escaldadura
scale,aumentar,escala
scalp,escalpar,couro cabeludo
scan,varrer,varredura
scant,escassear,escasso
scare,assustar,susto
scarf,,cachecol
scatter,espalhar,
scavenge,limpar,
schedule,organizar,horário
scoff,zombar,
scold,repreender,
scoop,colher,
scorch,queimar,
score,contar,contagem
scorn,desprezar,desprezo
scour,limpar,
scout,bater,escoteiro
scramble,mexer,subida
scrap,inutilizar,fragmento
scrape,raspar,
scratch,arranhar,arranhão
scrawl,rabiscar,rabisco
scream,gritar,
screech,guinchar,guincho
screen,filtrar,tela
screw,aparafusar,parafuso
scribble,rabiscar,rabisco
scrub,esfregar,esfrega
scrunch,triturar,
scrutinize,escrutinar,
scull,,catraia
sculpt,esculpir,
sculpture,esculpir,escultura
scupper,,embornal
seal,selar,selo
sear,selar,sear
search,pesquisar,pesquisa
season,temperar,temporada
seat,sentar ,assento
seclude,isolar,
second,secundar,segundo
secondguess,adivinhar,secondguess
secrete,esconder,
section,secionar,seção
secure,proteger,
sedate,sedar,calmo
seduce,seduzir,
see,ver,
seed,semear,semente
seek,buscar,
segregate,segregar,
seize,apreender,
select,selecionar,
sell,vender,
send,enviar,
sense,sentir,sentido
sensitize,sensibilizar,
sentence,sentenciar,sentença
separate,separar,separado
sequence,sequenciar,seqüência
sequester,seqüestrar,
serenade,serenar,serenata
serialize,serializar,seriar
serve,servir,
service,servir,serviço
set,colocar,conjunto
settle,resolver,
sever,cortar,
sew,costurar,
shackle,algemar,manilha
shade,,sombra
shake,tremer,
shame,envergonhar,vergonha
shampoo,ensaboar,xampu
shape,moldar,forma
share,dividir,ação
sharpen,aguçar,
shatter,quebrar,
shear,tosquiar,
sheathe,embainhar,
shed,derramar,
sheer,,puro
shell,,concha
shelter,abrigar,abrigo
shelve,arquivar,
shield,proteger,
shift,mudar,mudança
shine,brilhar,brilho
shingle,atelhar,telha
ship,enviar,navio
shirk,esquivar-se a,
shock,chocar,choque
shoo,enxotar,
shoot,atirar,
shop,comprar,loja
shoplift,furtar,
short,encurtar,curto
short-change,,enganar no troco
shorten,encurtar,
shoulder,suportar,ombro
shout,gritar,grito
shove,empurrar,empurrão
shovel,cavar,pá
show,mostrar,exposição
shower,chover,chuveiro
shred,desfiar,farrapo
shriek,guinchar,guincho
shrink,encolher,
shroud,amortalhar,mortalha
shuffle,embaralhar,
shun,esquivar,
shunt,desviar,desvio
shut,fechar,
shutter,fechar,persiana
sicken,adoecer,
sidestep,contornar,
sideswipe,,golpe de lado
sift,peneirar,
sigh,suspirar,suspiro
sight,ver,vista
sign,assinar,sinal
signal,sinalizar,sinal
signify,significar,
silence,silenciar,silêncio
silver,pratear,prata
simmer,ferver,
simplify,simplificar,
simulate,simular,
sing,cantar,
singe,chamuscar,
sink,afundar,pia
sip,sorvir,sorvo
siphon,sifonear,sifão
sire,,pai
sit,sentar,
sketch,esboçar,esboço
skew,enviesar,enviesado
skewer,impalar,espada
skid,derrapar,derrapagem
skim,desnatar,
skin,despelar,pele
skip,pular,
skirt,contornar,saia
slacken,afrouxar,
slam,bater,batida
slander,caluniar,calúnia
slap,estapear,tapa
slash,cortar,barra
slat,,ripa
slate,,ardósia
slaughter,chacinar,chacina
slay,matar,
slice,fatiar,fatia
slick,alisar,liso
slide,deslizar,slide
slip,tropecar,deslize
slit,abrir,fenda
sliver,lascar,lasca de madeira
slog,estafar,estafa
slot,encaixar,ranhura
slow,demorar,lento
slug,demorar,lesma
slum,amontoar,favela
slur,caluniar,estigma
slurp,,mastigar fazendo barulho
smack,beijar,beijoca
smash,quebrar,quebra
smear,borrar,borrão
smell,cheirar,cheiro
smelt,fundir,fundição
smoke,fumar,fuma
smooth,suavizar,suave
smother,sufocar,
smuggle,contrabandear,
snag,,protuberância
snap,estalar,estalo
snare,arapucar,cilada
snarl,rosnar,rosnado
snatch,arrebatar,
sneak,esgueirar-se,
sniff,farejar,
snip,cortar,recorte
snooker,,sinuca
snort,bufar,
snub,esnobar,arrebitado
soak,embeber,
sober,,sóbrio
socialize,socializar,
sock,guardar,meia
sodomize,sodomizar,
soft-pedal,atenuar,
soften,amolecer,
solicit,solicitar,
solidify,solidificar,
solve,resolver,
soothe,acalmar,
sophisticate,sofisticar,
sort,classificar,tipo
sound,parecer,
soundproof,,à prova de som
sour,azedar,azedo
sow,semear,
space,separar,espaço
span,abranger,palmo
spank,espancar,palmada
spare,,sobressalente
spark,faiscar,faísca
spatter,borrifar,borrifo
spawn,,prole
speak,falar,
spear,lançar,lança
spearhead,arremeter,ponta de lança
specialize,especializar,
specify,especificar,
speckle,salpicar,
speculate,especular,
speed,,velocidade
spell,soletrar,
spend,gastar,
spew,vomitar,
spice,temperar,tempero
spike,,prego
spill,derramar,
spin,rodar,rotação
spit,cuspir,espeto
spite,despeitar,despeito
splash,salpicar,salpico
splatter,,ondular
splice,emendar,
split,dividir,divisão
spoil,estragar,
sponsor,patrocinar,patrocinador
spoof,arremedar,spoof
spoon,servir,colher
sport,,esporte
spot,olhar,local
spotlight,enfatizar,holofote
sprain,torcer,entorse
spray,espalhar,spray
spread,espalhar,propagação
sprinkle,borrifar,
spur,incentivar,espora
spurn,desprezar,tratar com desprezo
spy,espionar,espião
squander,desperdiçar,
squeeze,apertar,aperto
squelch,esmagar,
squire,,escudeiro
squish,espremer,sair em jato
stab,esfaquear,facada
stabilise,estabilizar,
stabilize,estabilizar,
stable,estabilizar,estável
stablize,estabilizar,stablize
stack,empilhar,pilha
staff,empregar,pessoal
stage,encenar,etapa
stain,machar,mancha
stake,estacar,estaca
stalk,perseguir,pedúnculo
stall,tender,tenda
stampede,debandar,debandada
stanch,estancar,
stand,suportar,suporte
standardize,uniformizar,
staple,grampear,grampo
star,estrelar,estrela
start,começar,começo
startle,assustar,
starve,,morrer de fome
stash,esconder,
state,afirmar,estado
station,estacionar,estação
staunch,,acérrimo
stave,impedir,aduela
stay,ficar,
steady,estabilizar,estável
steal,roubar,
steam,,vapor
steel,enrijecer,aço
steep,,íngreme
steer,dirigir,
stem,originar,haste
stereotype,estereotipar,estereótipo
sterilize,esterilizar,
stew,ensopar,ensopado
stick,colar,vara
stiffen,enrijecer,
stifle,sufocar,
stigmatize,estigmatizar,
stimulate,estimular,
sting,ferrar,ferrão
stipulate,estipular,
stir,remexer,rebuliço
stitch,costurar,ponto
stock,armazenar,estoque
stockpile,reservar,reserva
stoke,,Stoke
stomach,engulir,estômago
stone,apedrejar,pedra
stonewall,calar,stonewall
stoop,descer,varanda
stop,parar,Pare
store,guardar,loja
storm,,tempestade
stow,guardar,arrumar
straddle,estender,pernalta
strafe,,bombardeamento
straighten,endireitar,
strain,estirar,tensão
strand,,costa
strangle,estrangular,
strap,prender,cinta
streak,riscar,risca
stream,correr,córrego
streamline,simplificar,
strengthen,fortalecer,
stress,estressar,estresse
stretch,estender,trecho
strew,espalhar,
strike,atacar,greve
string,ligar,corda
strip,desnudar,tira
stroke,golpear,golpe
structure,estruturar,estrutura
strum,martelar,
stub,começar,toco
study,estudar,estudo
stuff,estufar,coisas
stump,confundir,toco
stun,atordoar,
stunt,,façanha
style,estilar,estilo
stymie,,stymie
stymy,,stymy
subcontract,subcontratar,subempreitada
subdivide,subdividir,
subdue,entristecer,subjugar
subject,subjugar,assunto
subjugate,subjugar,
sublet,sublocar,
sublimate,sublimar,sublimado
submerge,submergir,
submit,submeter,
subordinate,subordinar,subordinado
suborn,subornar,
subpoena,intimar,intimação
subscribe,subscrever,
subsidize,subsidiar,
substantiate,fundamentar,
substitute,substituir,substituto
subtract,subtrair,
subvert,subverter,
succeed,suceder,
suck,chupar,
sue,processar,
suffer,sofrer,
suffocate,sufocar,
suffuse,inundar,
sugar,açucarar,açúcar
sugarcoat,adoçar,
suggest,sugerir,
suit,servir,terno
sully,sujar,
summarize,sumarizar,resumir
summon,convocar,
sunbathe,,tomar sol
superimpose,sobrepor,
supersede,suplantar,
supervise,supervisionar,
supplement,suplementar,suplemento
supply,fornecer,fornecimento
support,apoiar,apoio
suppose,supor,
suppress,suprimir,
surface,aflorar,superfície
surmount,superar,
surpass,superar,
surprise,surpreender,surpresa
surrender,render-se,rendição
surround,cercar,
survey,examinar,exame
survive,sobreviver,
suspect,suspeitar,suspeito
suspend,suspender,
sustain,sustentar,
swab,,cotonete
swaddle,enrolar,cueiros
swallow,engolir,
swamp,inundar,pântano
swap,trocar,troca
swat,golpear,golpe
sway,balançar,
swear,jurar,
sweep,varrer,varredura
sweeten,adoçar,
swell,inchar,
swerve,desviar,
swig,bebericar,gole
swill,enxaguar,
swim,nadar,natação
swindle,burlar,burla
swing,balançar,balanço
swinge,açoitar,
swipe,passar,pancada forte
swirl,rodemoinhar,redemoinho
swish,sibilar,
switch,interromper,interruptor
swivel,girar,suporte giratório
swoop,,swoop
symbolize,simbolizar,
sympathize,simpatizar,
synchronize,sincronizar,
synthesize,sintetizar,
table,agendar,mesa
tabulate,tabular,
tackle,atacar,equipamento
tag,etiquetar,etiqueta
tail,seguir,cauda
tailgate,,porta traseira
tailor,,alfaiate
taint,macular,mácula
take,tomar,
talk,conversar,conversa
tally,medir,talha
tame,domar,
tantalize,atormentar,
tap,usar,torneira
tape,colar,fita
tar,betumizar,alcatrão
target,focar,alvo
tarnish,manchar,mancha
taste,provar,gosto
taunt,sacanear,sarcasmo
tax,taxar,imposto
teach,ensinar,
tear,lacrimejar,lágrima
teargas,,gás lacrimogéneo
tease,provocar,arrelia
tee,,tee
telecast,televisionar,
telephone,telefonar,telefone
televise,televisionar,
tell,dizer,
temper,temperar,temperamento
tempt,seduzir,
tend,tender,
tender,tenderizar,tenro
tenderize,amaciar,
tense,tensionar,tenso
term,aprazar,prazo
terminate,terminar,
terrace,,terraço
terrify,aterrorizar,
terrorize,aterrorizar,
test,testar,teste
thank,agradecer,agradecimento
thaw,descongelar,degelo
thicken,engrossar,
thin,afinar,fino
thrash,bater,
thread,enfiar,fio
threaten,ameaçar,
thrill,emocionar,emoção
throng,,multidão
throttle,estrangular,regulador de pressão
throw,jogar,
thrust,impulsionar,impulso
thump,baquear,baque
thwart,frustrar,
tick,marcar,assinale
ticket,multar,bilhete
tide,,maré
tie,amarrar,
tighten,apertar,
tint,tingir,matiz
tip,apontar,ponta
tire,cansar,pneu
titillate,titilar,
title,entitular,título
toast,brindar,brinde
tolerate,tolerar,
toll,,pedágio
tone,firmar,tom
toot,apitar,apito
top,ultrapassar,topo
topple,tombar,
torch,queimar,tocha
torment,tormentar,tormento
torpedo,torpedear,torpedo
torture,torturar,tortura
toss,jogar,lançá
total,destruir,total
tote,carregar,tote
touch,tocar,toque
toughen,endurecer,
tour,excursionar,excursão
tow,rebocar,reboque
trace,traçar,traço
track,seguir,caminho
trade,comerciar,comércio
trail,trilhar,trilha
train,treinar,trem
trample,pisar,
transcend,transcender,
transcribe,transcrever,
transfer,transferir,transferência
transfix,transfixar,
transform,transformar,
transgress,transgredir,
translate,traduzir,
transmit,transmitir,
transplant,transplantar,transplante
transport,transportar,transporte
transship,baldear,
trap,,armadilha
trash,,lixo
traumatize,traumatizar,
traverse,atravessar,
tread,pisar,piso
treasure,,tesouro
treat,tratar,
trespass,trespassar,transgressão
trick,enganar,truque
trigger,disparar,gatilho
trim,aparar,
trip,viajar,viagem
triple,triplicar,triplo
triumph,triunfar,
trivialize,trivializar,banalizar
troll,cantarolar,
trot,trotar,trote
trouble,dificultar,dificuldade
troubleshoot,solucionar,solucionar problemas
trounce,açoitar,
trump,,trunfo
trumpet,trompetear,trombeta
truncate,truncar,
trust,confiar,confiança
try,tentar,
tuck,,arregaçar
tug,rebocar,rebocador
tumble,quedar,queda
tune,sintonizar,sintonia
turn,virar,vez
tutor,tutelar,tutor
tweak,puxar,puxão
twinkle,cintilar,
twirl,piruetar,pirueta
twist,torçer,torção
type,datilografar,tipo
typify,tipificar,
unarm,desarmar,
unblock,desobstruir,
unbuckle,desatar,
unbutton,desabotoar,
uncork,desarrolhar,
uncover,descobrir,
undercut,,undercut
underestimate,subestimar,
undergo,submeter-se a,
underlie,subjazer,subjazem
underline,sublinhar,
undermine,sabotar,minar
underpay,subempregar,underpay
underpin,sustentar,
underplay,subestimar,
underscore,sublinhar,
undersell,,undersell
understand,entender,
understate,minimizar,
undertake,empreender,
undervalue,subestimar,
underwrite,subscrever,
undo,desfazer,
undress,despir,
unearth,desenterrar,
unfold,desdobrar,
unfreeze,descongelar,
unfurl,desfraldar,
unhinge,transtornar,
unhook,desenganchar,
uniform,uniformizar,uniforme
unify,unificar,
uninstall,desinstalar,desinstalação
unionize,sindicalizar,
unleash,soltar,
unload,descarregar,
unlock,destravar,
unnerve,enervar,
unpack,desempacotar,
unplug,desligar,
unravel,deslindar,
unroll,desenrolar,
unscramble,desembaralhar,
unscrew,desaparafusar,
unseal,deslacrar,quebrar o lacre a
unseat,destituir,
unsettle,abalar,
untangle,desembaraçar,
untie,desatar,
unveil,revelar,
unwind,desenrolar,
unwrap,desembrulhar,
unzip,,unzip
upbraid,censurar,
update,atualizar,
upgrade,atualizar,atualização
uphold,apoiar,
upholster,estofar,
uplift,elevar,elevação
upload,levantar,fazer upload
uproot,desenraizar,
upset,chatear,chateado
urge,instar,
use,usar,
usher,direcionar,porteiro
usurp,usurpar,
utilise,utilizar,
utilize,utilizar,
utter,proferir,
vacate,desocupar,
vaccinate,vacinar,vacinação
vacuum,aspirar,vácuo
validate,validar,
value,valorizar,valor
vandalize,vandalizar,
vanquish,vencer,
vaporize,vaporizar,
vary,variar,
vault,guardar,abóbada
veil,,véu
venerate,venerar,
vent,ventilar,respiradouro
ventilate,ventilar,
verify,verificar,
vet,vetar,veterinário
veto,vetar,veto
vex,aborrecer,
victimize,vitimar,
videotape,gravar,fita de vídeo
view,ver ,vista
vilify,vilipendiar,
vindicate,vindicar,
violate,violar,
visit,visitar,visita
visualize,visualizar,
vitalize,vitalizar,
vitiate,viciar,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
voice,dizer,voz
void,esvaziar,vazio
volley,saraivar,saraivada
volunteer,voluntariar,voluntário
vote,votar,voto
vow,,voto
voyage,viajar,viagem
wag,,gaiato
wager,apostar,aposta
wait,esperar,
waive,renunciar,
wake,acordar,
walk,andar,
wall,emparedar,parede
wallop,,soco
want,querer,
warble,gorgear,gorjeio
warm,aquecer,quente
warn,advertir,
warp,urdir,urdidura
warrant,garantir,garantia
wash,lavar,lavagem
waste,desperdicar,desperdício
watch,observar,
water,aguar,água
wave,acenar,onda
wax,encerar,cera
waylay,emboscar,atacar de surpresa
weaken,enfraquecer,
wean,desmamar,
wear,desgastar,desgaste
weather,resistir,tempo
weave,tecer,
wed,casar,
wedge,,cunha
weed,,erva daninha
weigh,pesar,
weight,pesar,peso
welcome,,bem-vindo
weld,soldar,
wend,dirigir-se,
wet,molhar,molhado
whack,bater,
wheel,rolar,roda
whet,afiar,
whiff,,lufada
whip,chicotear,chicote
whirl,,turbilhão
whisk,bater,batedor
whisper,sussurar,sussurro
white,branquear,branco
whiten,branquear,
whitewash,caiar,cal
whoop,gritar,grito
widen,ampliar,
widow,enviuvar,viúva
wield,empunhar,
wiggle,menear,meneio
win,ganhar,
winch,guinchar,guincho
wind,ventar,vento
wink,piscar,piscadela
winnow,joeirar,
wipe,limpar,
wire,,arame
wiretap,gravar,escuta
wish,desejar,desejo
witch,enfeiticar,bruxa
withdraw,retirar,
withhold,reter,
withstand,resistir a,
witness,testemunhar,testemunha
wolf,devorar,lobo
woo,cortejar,
word,dizer,palavra
work,trabalhar,trabalho
worry,preocupar-se,
worsen,piorar,
worship,adorar,adoração
wound,ferir,ferida
wrack,destruir,sargaço
wrap,envolver,
wreak,desafogar,
wreck,naufragar,naufrágio
wrest,tirar,
wring,torcer,
wrinkle,enrugar,ruga
write,escrever,
wrong,,errado
yank,puxar,puxão
yell,gritar,
yellow,acovardar,amarelo
yield,render,rendimento
zap,,zap
zip,,zip
zone,zonear,zona
